user,item,rating,sentiment,help_user,value,help_sentiment,helped_sim
0,65,3,scenes:+1 </endperson65>,1;;;;103;;;;308;;;;460;;;;465;;;;500;;;;600</endperson65>,4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4</endperson65>,movie:+1 cinematography:+1 genres:-1 ;;;;soundtrack:+1 movie:+1 scene:+1 movie:-1 ;;;;character:-1 movie:-1 ;;;;humour:+1 scenes:+1 plot:-1 ;;;;character:+1 isnt:+1 woodwinds:-1 budget:-1 ;;;;viewing:+1 ;;;; </endperson65>,0.5779479372945305;;;;0.5730363276244884;;;;0.4598629145154446;;;;0.28836766425476434;;;;0.26361251489064463;;;;0.3063698092241327;;;;0.15567827197116246 </endperson65>
0,66,4,specialeffects:+1 acting:-1 </endperson66>,183</endperson66>,4</endperson66>,character:+1 </endperson66>,0.3910202668906849 </endperson66>
0,67,2,character:+1 isnt:+1 scenes:+1 character:-1 </endperson67>,</endperson67>,</endperson67>,</endperson67>, </endperson67>
0,68,4,isnt:+1 </endperson68>,113</endperson68>,4</endperson68>,director:+1 plot:-1 budget:-1 </endperson68>,0.335137914199207 </endperson68>
0,69,3,isnt:+1 scenes:+1 isnt:-1 </endperson69>,115;;;;545</endperson69>,3;;;;3</endperson69>,horror:+1 ;;;; </endperson69>,0.2930765010760479;;;;0.3007609121217546 </endperson69>
0,70,4,scenes:+1 </endperson70>,2;;;;499</endperson70>,4;;;;3</endperson70>,movie:+1 movies:-1 movie:-1 ;;;; </endperson70>,0.3598002837136889;;;;0.3490533877295414 </endperson70>
0,71,4,performance:+1 isnt:+1 character:-1 scenes:-1 </endperson71>,2;;;;110;;;;131;;;;136;;;;468</endperson71>,4;;;;3;;;;4;;;;4;;;;4</endperson71>,twists:-1 ;;;;movie:-1 ;;;;movie:+1 ;;;; ;;;;movie:-1 </endperson71>,0.3598002837136889;;;;0.42322848799867474;;;;0.43407851722896484;;;;0.3355121508004809;;;;0.4021391568332713 </endperson71>
0,72,3,performance:+1 </endperson72>,2;;;;67;;;;97;;;;103;;;;129;;;;190;;;;329;;;;459;;;;500;;;;539</endperson72>,4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4</endperson72>,performance:+1 scenes:+1 scenes:-1 ;;;;star:+1 soundtrack:-1 ;;;;reviews:+1 rating:-1 ;;;;movie:+1 actress:-1 movie:-1 isnt:-1 ;;;; ;;;; ;;;;arent:+1 scenes:-1 ;;;;isnt:+1 disc:-1 ;;;; ;;;;watch:+1 </endperson72>,0.3598002837136889;;;;0.08988133402684284;;;;0.4178499518901264;;;;0.5730363276244884;;;;0.2719141389194589;;;;0.33711712220639845;;;;0.44657288687144514;;;;0.44240752472998546;;;;0.3063698092241327;;;;0.24822220043914633 </endperson72>
0,73,5,films:+1 performance:+1 specialfeatures:+1 </endperson73>,78;;;;109;;;;465;;;;483</endperson73>,3;;;;4;;;;4;;;;4</endperson73>,performances:-1 ;;;;actors:-1 ;;;;director:+1 score:-1 ;;;;plot:+1 </endperson73>,0.20557991870638792;;;;0.1725867585874281;;;;0.26361251489064463;;;;0.370400002885907 </endperson73>
0,74,5,character:+1 character:-1 </endperson74>,1;;;;119;;;;311;;;;312</endperson74>,4;;;;4;;;;4;;;;4</endperson74>,stunt:+1 soundtrack:+1 character:+1 extras:+1 character:-1 ;;;;character:-1 scenes:-1 ;;;; ;;;;actors:+1 performance:+1 scenes:-1 </endperson74>,0.5779479372945305;;;;0.3545407663489266;;;;0.29027414066236035;;;;0.34600385222708496 </endperson74>
0,75,3,performance:+1 isnt:+1 character:-1 </endperson75>,5;;;;7;;;;317</endperson75>,4;;;;4;;;;4</endperson75>,character:-1 ;;;;character:-1 ;;;; </endperson75>,0.3160243717712128;;;;0.3647114470038695;;;;0.38576902148508674 </endperson75>
0,76,5,discversion:+1 </endperson76>,103;;;;118;;;;190;;;;228;;;;279;;;;465</endperson76>,4;;;;4;;;;4;;;;4;;;;4;;;;4</endperson76>, ;;;;script:+1 scenes:-1 ;;;;watching:+1 ;;;;character:-1 isnt:-1 ;;;;movie:+1 isnt:+1 director:+1 character:-1 broadway:-1 ;;;;movie:-1 </endperson76>,0.5730363276244884;;;;0.6022934206338072;;;;0.33711712220639845;;;;0.36596246390502085;;;;0.3326968660078051;;;;0.26361251489064463 </endperson76>
0,77,3,films:+1 character:+1 films:-1 arent:-1 </endperson77>,2;;;;6;;;;7;;;;136;;;;190;;;;308;;;;441;;;;465;;;;511;;;;518</endperson77>,4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;3;;;;3</endperson77>,performance:+1 movie:+1 movie:-1 watch:-1 ;;;;humour:+1 video:+1 sbusiness:+1 ;;;;character:+1 ;;;;cast:-1 scenes:-1 ;;;;films:+1 ;;;;character:+1 performance:+1 movie:+1 movie:-1 humour:-1 ;;;;scenes:-1 ;;;;movie:+1 ;;;;films:+1 movie:-1 ;;;; </endperson77>,0.3598002837136889;;;;0.5525188173175202;;;;0.3647114470038695;;;;0.3355121508004809;;;;0.33711712220639845;;;;0.4598629145154446;;;;0.3951903938794653;;;;0.26361251489064463;;;;0.28811901636968906;;;;0.2953055329984875 </endperson77>
0,78,3,character:+1 reviews:+1 acting:+1 character:-1 </endperson78>,2;;;;7;;;;147;;;;170;;;;395;;;;465</endperson78>,4;;;;4;;;;5;;;;4;;;;4;;;;4</endperson78>,character:+1 movies:-1 cinemas:-1 ;;;;acting:+1 watch:-1 bonus:-1 ;;;;wi:+1 chemistry:-1 ;;;;moments:-1 ;;;;humour:+1 ;;;;character:+1 </endperson78>,0.3598002837136889;;;;0.3647114470038695;;;;0.3117379131182503;;;;0.33525694666078176;;;;0.321307260524883;;;;0.26361251489064463 </endperson78>
0,79,3,isnt:+1 isnt:-1 </endperson79>,1;;;;7;;;;103;;;;123;;;;136;;;;190;;;;228;;;;306;;;;309;;;;312;;;;465</endperson79>,4;;;;4;;;;3;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4</endperson79>,adventure:-1 ;;;;films:+1 actors:-1 character:-1 ;;;; ;;;;movies:+1 movie:+1 scenes:+1 movie:-1 ;;;;specialeffects:+1 ;;;;character:-1 ;;;;character:+1 movie:-1 ;;;;scenes:+1 ending:-1 ;;;;acting:+1 ;;;;films:+1 character:+1 director:+1 films:-1 character:-1 screen:-1 ;;;;actors:+1 strings:+1 plot:+1 isnt:+1 character:-1 </endperson79>,0.5779479372945305;;;;0.3647114470038695;;;;0.5730363276244884;;;;0.44081553580798083;;;;0.3355121508004809;;;;0.33711712220639845;;;;0.36596246390502085;;;;0.30436982417203295;;;;0.3271232388872005;;;;0.34600385222708496;;;;0.26361251489064463 </endperson79>
0,80,5,isnt:+1 character:-1 </endperson80>,7;;;;110;;;;131;;;;190;;;;472</endperson80>,4;;;;4;;;;3;;;;4;;;;4</endperson80>,bonus:-1 ;;;;movie:+1 character:-1 ;;;; ;;;;scenery:+1 actors:-1 ;;;;cinematography:+1 </endperson80>,0.3647114470038695;;;;0.42322848799867474;;;;0.43407851722896484;;;;0.33711712220639845;;;;0.35339892853282784 </endperson80>
0,81,2,specialeffects:+1 isnt:-1 </endperson81>,3;;;;7;;;;103;;;;115;;;;117;;;;136;;;;190;;;;301;;;;308;;;;399;;;;412</endperson81>,4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;5;;;;3;;;;4;;;;4;;;;4</endperson81>, ;;;;chemistry:+1 films:+1 storyline:+1 watch:-1 camera:-1 ;;;;movie:+1 character:-1 ;;;;specialeffects:+1 ;;;;reviews:+1 cinemas:-1 ;;;; ;;;;trailer:+1 humour:+1 ;;;; ;;;;specialeffects:+1 character:-1 movie:-1 ;;;; ;;;;wi:+1 </endperson81>,0.3702093593538762;;;;0.3647114470038695;;;;0.5730363276244884;;;;0.2930765010760479;;;;0.2941934208943804;;;;0.3355121508004809;;;;0.33711712220639845;;;;0.423388415069305;;;;0.4598629145154446;;;;0.37164531737981665;;;;0.3980492012211605 </endperson81>
0,82,4,isnt:+1 </endperson82>,7;;;;67;;;;103;;;;123;;;;134;;;;297;;;;324;;;;399;;;;433;;;;465;;;;472;;;;483;;;;501</endperson82>,4;;;;4;;;;3;;;;4;;;;3;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4</endperson82>,moments:-1 watch:-1 bonus:-1 ;;;;wi:+1 rent:+1 ;;;;isnt:+1 movie:-1 comedy:-1 ;;;;actor:+1 character:+1 films:-1 isnt:-1 ;;;; ;;;;humour:+1 films:-1 ;;;;wi:+1 character:-1 ;;;;scenes:+1 scenes:-1 ;;;;comedy:-1 ;;;;character:+1 characterisation:+1 script:+1 score:-1 character:-1 ;;;;chemistry:+1 soundtrack:+1 character:+1 moments:+1 tfeel:+1 storyline:+1 ;;;; ;;;;movie:+1 scenes:-1 </endperson82>,0.3647114470038695;;;;0.08988133402684284;;;;0.5730363276244884;;;;0.44081553580798083;;;;0.46892404634350915;;;;0.48730095264325124;;;;0.36471646984368733;;;;0.37164531737981665;;;;0.20725420171321707;;;;0.26361251489064463;;;;0.35339892853282784;;;;0.370400002885907;;;;0.23018956943432856 </endperson82>
0,83,3,character:-1 coyness:-1 </endperson83>,134</endperson83>,3</endperson83>,moments:-1 </endperson83>,0.46892404634350915 </endperson83>
0,84,3,character:+1 character:-1 </endperson84>,140;;;;305</endperson84>,4;;;;4</endperson84>,mom:+1 ;;;;character:+1 films:-1 wasnt:-1 </endperson84>,0.3258718408665683;;;;0.30246778684312114 </endperson84>
0,85,2,isnt:-1 </endperson85>,110;;;;194</endperson85>,3;;;;4</endperson85>, ;;;;actors:-1 </endperson85>,0.42322848799867474;;;;0.29314751162057484 </endperson85>
0,86,4,films:+1 isnt:+1 isnt:-1 </endperson86>,64;;;;518</endperson86>,3;;;;3</endperson86>,films:+1 watch:-1 ;;;;isnt:+1 screen:+1 </endperson86>,0.3506253654554847;;;;0.2953055329984875 </endperson86>
0,87,4, </endperson87>,67;;;;178;;;;180;;;;462</endperson87>,4;;;;4;;;;4;;;;3</endperson87>,isnt:-1 ;;;;moments:-1 ;;;;cameraangles:+1 ;;;; </endperson87>,0.08988133402684284;;;;0.4767841278003184;;;;0.5030818805897084;;;;0.3433122289165127 </endperson87>
0,88,3,films:+1 fare:+1 character:+1 </endperson88>,</endperson88>,</endperson88>,</endperson88>, </endperson88>
0,89,4, </endperson89>,1;;;;7;;;;81;;;;123;;;;188;;;;190;;;;306;;;;309;;;;310;;;;459;;;;504;;;;506;;;;563;;;;600</endperson89>,4;;;;4;;;;3;;;;4;;;;3;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;3</endperson89>,casting:+1 ;;;;moments:-1 scenes:-1 ;;;;movie:-1 screen:-1 ;;;;performance:+1 tshow:+1 credits:-1 ;;;; ;;;; ;;;;films:+1 performance:+1 scenery:+1 moments:-1 ;;;; ;;;;moments:+1 watch:-1 ;;;; ;;;;wi:+1 watch:-1 ;;;;films:+1 ;;;; ;;;; </endperson89>,0.5779479372945305;;;;0.3647114470038695;;;;0.1220707386974954;;;;0.44081553580798083;;;;0.3367024950483748;;;;0.33711712220639845;;;;0.30436982417203295;;;;0.3271232388872005;;;;0.4074052728606503;;;;0.44240752472998546;;;;0.21421648198050547;;;;0.24651707109286813;;;;0.29316998492821367;;;;0.15567827197116246 </endperson89>
0,90,3,comics:+1 </endperson90>,2;;;;7;;;;8;;;;20;;;;60;;;;93;;;;117;;;;132;;;;147;;;;148;;;;465;;;;483;;;;506</endperson90>,5;;;;4;;;;4;;;;4;;;;4;;;;3;;;;4;;;;5;;;;4;;;;4;;;;4;;;;4;;;;4</endperson90>,movie:+1 characters:+1 movies:-1 character:-1 movie:-1 ;;;;characters:+1 films:-1 disk:-1 bonus:-1 scenes:-1 ;;;;movies:+1 films:+1 cast:+1 movie:+1 scenes:+1 specialeffects:+1 performances:+1 films:-1 ;;;;movie:+1 ;;;;movie:+1 actor:-1 character:-1 movie:-1 watch:-1 ;;;; ;;;;performance:+1 movie:+1 films:-1 ;;;;isnt:+1 films:-1 character:-1 ;;;;isnt:+1 scenes:-1 ;;;;movie:+1 isnt:+1 specialeffects:+1 isnt:-1 ;;;;character:-1 strings:-1 brass:-1 pyrotechnics:-1 turns:-1 ;;;;films:+1 performance:+1 films:-1 isnt:-1 ;;;;soundtrack:+1 plot:+1 tfeel:+1 </endperson90>,0.3598002837136889;;;;0.3647114470038695;;;;0.4007143183039674;;;;0.2012793853549839;;;;0.3046179536834883;;;;0.34395775287938757;;;;0.2941934208943804;;;;0.33705751909953685;;;;0.3117379131182503;;;;0.34001374297587206;;;;0.26361251489064463;;;;0.370400002885907;;;;0.24651707109286813 </endperson90>
0,91,5,acting:+1 </endperson91>,75;;;;182;;;;191;;;;346</endperson91>,4;;;;4;;;;4;;;;4</endperson91>,script:+1 ;;;;films:+1 ;;;;films:-1 character:-1 ;;;;actor:+1 acting:+1 plot:-1 </endperson91>,0.3336399056148549;;;;0.2968059095690856;;;;0.35658557449058936;;;;0.34207302509820847 </endperson91>
0,92,4,performance:+1 </endperson92>,81;;;;123;;;;320</endperson92>,3;;;;4;;;;5</endperson92>,movie:-1 ;;;;scenery:+1 ;;;;fare:+1 </endperson92>,0.1220707386974954;;;;0.44081553580798083;;;;0.3032893735519385 </endperson92>
0,93,3,isnt:+1 performances:+1 isnt:-1 </endperson93>,</endperson93>,</endperson93>,</endperson93>, </endperson93>
0,94,3,performance:+1 movie:+1 isnt:+1 </endperson94>,6;;;;7;;;;64;;;;69;;;;103;;;;133;;;;136;;;;322;;;;455;;;;465;;;;781</endperson94>,4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;3</endperson94>, ;;;;filmchoice:+1 watch:-1 ;;;;movie:+1 ;;;;ending:+1 ;;;;character:+1 movie:+1 isnt:+1 ;;;;humour:-1 ;;;; ;;;; ;;;;movie:+1 ;;;;character:+1 movie:+1 isnt:+1 strings:-1 tfeel:-1 timing:-1 ;;;; </endperson94>,0.5525188173175202;;;;0.3647114470038695;;;;0.3506253654554847;;;;0.2965165723877533;;;;0.5730363276244884;;;;0.29294276717639267;;;;0.3355121508004809;;;;0.3167768816473484;;;;0.3236034572355557;;;;0.26361251489064463;;;;0.14386589434815278 </endperson94>
0,95,4,performance:+1 isnt:+1 scenes:-1 </endperson95>,64;;;;277;;;;478;;;;687</endperson95>,4;;;;3;;;;3;;;;4</endperson95>,plot:-1 ;;;;performance:+1 character:-1 ;;;; ;;;; </endperson95>,0.3506253654554847;;;;0.22016232358842514;;;;0.416124803366138;;;;0.39151686809232455 </endperson95>
0,96,4, </endperson96>,459;;;;539</endperson96>,5;;;;4</endperson96>,performances:+1 viewing:+1 ;;;;character:-1 </endperson96>,0.44240752472998546;;;;0.24822220043914633 </endperson96>
0,97,3,performance:+1 isnt:+1 isnt:-1 </endperson97>,7;;;;75;;;;746</endperson97>,4;;;;4;;;;3</endperson97>,moments:-1 bonus:-1 ;;;; ;;;; </endperson97>,0.3647114470038695;;;;0.3336399056148549;;;;0.3632702897354636 </endperson97>
0,98,4,isnt:+1 films:-1 isnt:-1 </endperson98>,5;;;;7;;;;103;;;;123;;;;311;;;;318;;;;401</endperson98>,4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4</endperson98>,humour:+1 scenes:+1 ;;;;films:+1 performance:+1 character:-1 moments:-1 ;;;;movie:+1 ;;;;soundtrack:+1 ;;;;isnt:+1 isnt:-1 performances:-1 scene:-1 ;;;; ;;;; </endperson98>,0.3160243717712128;;;;0.3647114470038695;;;;0.5730363276244884;;;;0.44081553580798083;;;;0.29027414066236035;;;;0.22880696635495412;;;;0.37044643183108894 </endperson98>
0,99,5,comedy:+1 </endperson99>,1;;;;5;;;;7;;;;123;;;;292;;;;308;;;;316;;;;459;;;;501</endperson99>,4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;3</endperson99>,character:+1 ;;;;soundtrack:+1 character:-1 moments:-1 storyline:-1 mom:-1 ;;;;chemistry:+1 soundtrack:+1 character:+1 performance:+1 scenes:+1 ;;;;cast:+1 isnt:+1 plot:+1 storyline:+1 directing:+1 watch:-1 comedy:-1 ;;;;storyline:+1 script:+1 ;;;;watch:-1 ;;;;character:+1 character:-1 scenes:-1 ;;;;actor:+1 films:-1 character:-1 storyline:-1 ;;;;movie:+1 movie:-1 </endperson99>,0.5779479372945305;;;;0.3160243717712128;;;;0.3647114470038695;;;;0.44081553580798083;;;;0.34298502210663084;;;;0.4598629145154446;;;;0.26370460981239496;;;;0.44240752472998546;;;;0.23018956943432856 </endperson99>
0,100,4,casting:+1 watch:-1 </endperson100>,1;;;;103;;;;107;;;;185;;;;308</endperson100>,4;;;;3;;;;4;;;;5;;;;4</endperson100>,sequences:+1 performances:+1 ;;;; ;;;; ;;;; ;;;;movies:+1 </endperson100>,0.5779479372945305;;;;0.5730363276244884;;;;0.3976181902509881;;;;0.27620811918673926;;;;0.4598629145154446 </endperson100>
0,101,2,character:+1 squeak:-1 </endperson101>,7;;;;141;;;;318;;;;432</endperson101>,4;;;;4;;;;4;;;;4</endperson101>,chemistry:+1 star:+1 acting:+1 ;;;;actor:+1 cast:-1 character:-1 movie:-1 comedy:-1 plotline:-1 ;;;;movie:+1 ;;;; </endperson101>,0.3647114470038695;;;;0.40454426983838576;;;;0.22880696635495412;;;;0.3667113179472157 </endperson101>
0,102,4,isnt:-1 scenes:-1 </endperson102>,2</endperson102>,4</endperson102>,movies:-1 movie:-1 </endperson102>,0.3598002837136889 </endperson102>
0,103,3,performances:+1 </endperson103>,7;;;;144;;;;191;;;;308;;;;320</endperson103>,4;;;;5;;;;4;;;;4;;;;4</endperson103>,plot:+1 storyline:+1 moving:+1 ;;;;actor:+1 films:+1 movie:+1 isnt:+1 scenes:+1 disc:+1 character:-1 watch:-1 ;;;;character:-1 isnt:-1 ;;;;character:+1 performance:+1 movie:+1 blockbuster:+1 movie:-1 watch:-1 ;;;; </endperson103>,0.3647114470038695;;;;0.2276119843604818;;;;0.35658557449058936;;;;0.4598629145154446;;;;0.3032893735519385 </endperson103>
0,104,4,performance:+1 humour:+1 </endperson104>,520</endperson104>,3</endperson104>,wi:+1 plot:+1 </endperson104>,0.2845619749648254 </endperson104>
0,105,4, </endperson105>,</endperson105>,</endperson105>,</endperson105>, </endperson105>
0,106,4,isnt:+1 </endperson106>,190;;;;282;;;;309;;;;488</endperson106>,4;;;;4;;;;3;;;;4</endperson106>,isnt:+1 ;;;;character:+1 movie:+1 screen:+1 ;;;; ;;;;character:+1 </endperson106>,0.33711712220639845;;;;0.39727722273424215;;;;0.3271232388872005;;;;0.27770353801705183 </endperson106>
0,107,4,character:+1 performance:+1 isnt:+1 character:-1 </endperson107>,523</endperson107>,4</endperson107>,plot:+1 performances:+1 </endperson107>,0.3757345600501185 </endperson107>
0,108,5,performance:+1 acting:+1 screen:-1 </endperson108>,190;;;;324</endperson108>,4;;;;4</endperson108>,films:+1 ;;;;performance:+1 acting:+1 films:-1 </endperson108>,0.33711712220639845;;;;0.36471646984368733 </endperson108>
0,109,4,actress:+1 performance:+1 </endperson109>,</endperson109>,</endperson109>,</endperson109>, </endperson109>
0,110,5,performance:+1 </endperson110>,</endperson110>,</endperson110>,</endperson110>, </endperson110>
0,111,4,actress:-1 </endperson111>,7;;;;101;;;;123;;;;151;;;;190;;;;276;;;;318;;;;410;;;;433;;;;504</endperson111>,4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;3</endperson111>,character:-1 sexreferences:-1 ;;;;films:-1 ;;;;acting:+1 ;;;;wi:+1 films:-1 ;;;;snothing:+1 ;;;; ;;;;isnt:-1 ;;;;actresses:+1 character:+1 movie:-1 ;;;;films:+1 ;;;;films:+1 character:-1 </endperson111>,0.3647114470038695;;;;0.31543551432765327;;;;0.44081553580798083;;;;0.42987595536894685;;;;0.33711712220639845;;;;0.11008170288321006;;;;0.22880696635495412;;;;0.2684128520634237;;;;0.20725420171321707;;;;0.21421648198050547 </endperson111>
0,112,4,isnt:+1 </endperson112>,69;;;;110;;;;144;;;;188</endperson112>,4;;;;4;;;;4;;;;4</endperson112>,scenes:+1 movie:-1 ;;;;movie:+1 storyline:+1 movie:-1 ;;;;movie:+1 performances:+1 films:-1 watch:-1 ;;;; </endperson112>,0.2965165723877533;;;;0.42322848799867474;;;;0.2276119843604818;;;;0.3367024950483748 </endperson112>
0,113,3,performance:+1 gadgets:-1 </endperson113>,309;;;;433;;;;465;;;;519</endperson113>,3;;;;4;;;;4;;;;3</endperson113>, ;;;;plot:+1 ;;;;tfeel:+1 isnt:-1 ;;;; </endperson113>,0.3271232388872005;;;;0.20725420171321707;;;;0.26361251489064463;;;;0.3063524562546047 </endperson113>
0,114,4, </endperson114>,14;;;;141;;;;324;;;;474;;;;684</endperson114>,4;;;;4;;;;4;;;;4;;;;4</endperson114>,performance:+1 movie:-1 ;;;;isnt:+1 ;;;; ;;;; ;;;; </endperson114>,0.46783280286759577;;;;0.40454426983838576;;;;0.36471646984368733;;;;0.4213075456562364;;;;0.3178280055560643 </endperson114>
0,115,2,reviews:+1 baddie:+1 </endperson115>,137;;;;687</endperson115>,4;;;;4</endperson115>,character:-1 ;;;; </endperson115>,0.31087536783156944;;;;0.39151686809232455 </endperson115>
0,116,4,plot:-1 </endperson116>,787</endperson116>,4</endperson116>,viewers:+1 character:-1 movie:-1 </endperson116>,0.3733519920308781 </endperson116>
0,117,4,performance:+1 isnt:+1 ending:-1 isnt:-1 watch:-1 </endperson117>,141;;;;144;;;;501</endperson117>,4;;;;4;;;;3</endperson117>,performance:+1 character:-1 ;;;;character:+1 performance:+1 character:-1 performance:-1 guys:-1 ;;;;character:+1 movie:+1 </endperson117>,0.40454426983838576;;;;0.2276119843604818;;;;0.23018956943432856 </endperson117>
0,118,4,performance:+1 </endperson118>,76;;;;277;;;;281;;;;417</endperson118>,4;;;;4;;;;4;;;;4</endperson118>,character:+1 acting:-1 ;;;;character:-1 ;;;;wi:+1 performance:+1 ;;;;films:-1 </endperson118>,0.3967549081103008;;;;0.22016232358842514;;;;0.38216164025774846;;;;0.43625628188441223 </endperson118>
0,119,3,plot:+1 isnt:+1 isnt:-1 </endperson119>,11;;;;67;;;;110;;;;143;;;;277;;;;281</endperson119>,4;;;;4;;;;4;;;;4;;;;4;;;;4</endperson119>,ending:+1 passenger:+1 character:-1 ;;;;movies:+1 budget:-1 ;;;; ;;;;actress:+1 ;;;;films:+1 watcher:-1 character:-1 scene:-1 ;;;;actor:+1 </endperson119>,0.48814082444938656;;;;0.08988133402684284;;;;0.42322848799867474;;;;0.4967398444341533;;;;0.22016232358842514;;;;0.38216164025774846 </endperson119>
0,120,4,isnt:+1 isnt:-1 </endperson120>,5;;;;7;;;;67;;;;69;;;;88;;;;410;;;;433</endperson120>,4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4</endperson120>,moments:+1 ;;;;acting:+1 ;;;;isnt:+1 movie:-1 ;;;;movie:+1 ;;;;acting:+1 ;;;;movies:+1 films:-1 character:-1 scenes:-1 ;;;;isnt:+1 humour:+1 </endperson120>,0.3160243717712128;;;;0.3647114470038695;;;;0.08988133402684284;;;;0.2965165723877533;;;;0.5006431632530377;;;;0.2684128520634237;;;;0.20725420171321707 </endperson120>
0,121,4,halfhour:+1 isnt:+1 films:-1 </endperson121>,8;;;;67;;;;97;;;;110;;;;301;;;;306;;;;459;;;;519;;;;670</endperson121>,4;;;;4;;;;4;;;;4;;;;3;;;;4;;;;4;;;;3;;;;4</endperson121>,movie:+1 plot:+1 specialeffects:+1 runtime:+1 ;;;;cinemas:+1 performers:+1 ;;;;isnt:-1 ;;;;movie:+1 acting:+1 ;;;; ;;;;actor:+1 movie:+1 ;;;;storyline:-1 ;;;;movie:+1 ;;;;plot:+1 </endperson121>,0.4007143183039674;;;;0.08988133402684284;;;;0.4178499518901264;;;;0.42322848799867474;;;;0.423388415069305;;;;0.30436982417203295;;;;0.44240752472998546;;;;0.3063524562546047;;;;0.5698046407963011 </endperson121>
0,122,2,specialeffects:+1 isnt:-1 </endperson122>,7;;;;133;;;;139;;;;465;;;;483</endperson122>,4;;;;4;;;;4;;;;4;;;;3</endperson122>,moments:-1 scenes:-1 ;;;;watch:-1 ;;;;moments:-1 ;;;;snothing:+1 score:-1 ;;;; </endperson122>,0.3647114470038695;;;;0.29294276717639267;;;;0.4224257939998284;;;;0.26361251489064463;;;;0.370400002885907 </endperson122>
0,123,3,character:+1 viewing:+1 films:-1 </endperson123>,415;;;;433</endperson123>,4;;;;4</endperson123>, ;;;;isnt:+1 </endperson123>,0.3196495801864545;;;;0.20725420171321707 </endperson123>
0,124,4,performance:+1 </endperson124>,124;;;;399;;;;459</endperson124>,4;;;;4;;;;4</endperson124>, ;;;;scenes:+1 specialeffects:+1 ;;;;scenes:+1 </endperson124>,0.3062470122730666;;;;0.37164531737981665;;;;0.44240752472998546 </endperson124>
0,125,4,actress:+1 character:+1 performance:+1 accent:+1 </endperson125>,</endperson125>,</endperson125>,</endperson125>, </endperson125>
0,126,3,films:+1 horror:+1 movie:-1 </endperson126>,293;;;;433;;;;465</endperson126>,4;;;;4;;;;4</endperson126>, ;;;;isnt:+1 ;;;;isnt:+1 thalf:+1 </endperson126>,0.17976266805368557;;;;0.20725420171321707;;;;0.26361251489064463 </endperson126>
0,127,4,isnt:+1 </endperson127>,523</endperson127>,4</endperson127>,scenery:+1 </endperson127>,0.3757345600501185 </endperson127>
0,128,4,seventies:+1 performance:+1 isnt:+1 </endperson128>,67;;;;144;;;;459;;;;467;;;;472;;;;704</endperson128>,4;;;;4;;;;4;;;;3;;;;4;;;;4</endperson128>,soundtrack:+1 isnt:+1 films:-1 ;;;;actors:+1 performance:+1 isnt:-1 ;;;; ;;;;cast:+1 character:-1 ;;;;reviews:+1 ;;;; </endperson128>,0.08988133402684284;;;;0.2276119843604818;;;;0.44240752472998546;;;;0.26454541727957304;;;;0.35339892853282784;;;;0.2757160670744059 </endperson128>
0,129,5,films:-1 </endperson129>,280;;;;308;;;;404;;;;511;;;;521;;;;538;;;;704</endperson129>,4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4</endperson129>, ;;;;reviews:+1 movie:+1 isnt:+1 character:-1 ;;;;scenes:+1 ;;;;detective:-1 ;;;;films:-1 ;;;;films:+1 highschool:+1 soundtrack:-1 movie:-1 scenes:-1 scene:-1 ;;;;studio:+1 movie:+1 </endperson129>,0.2586614485668628;;;;0.4598629145154446;;;;0.35932246497883813;;;;0.28811901636968906;;;;0.2827212445778001;;;;0.07783951859328053;;;;0.2757160670744059 </endperson129>
