@RELATION user-movie

@ATTRIBUTE user STRING
@ATTRIBUTE item STRING 
@ATTRIBUTE rating NUMERIC 
@ATTRIBUTE item_rating STRING
@ATTRIBUTE sentiment STRING

@DATA
3,324:688,3,5,character:+1 acting:-1 </endperson499>
3,458:688,4,3, </endperson500>
3,466:688,4,4,specialeffects:+1 </endperson501>
188,1:378,4,5,scenes:+1 menus:+1 character:-1 scenes:-1 </endperson502>
315,447:354,4,5, </endperson503>
559,79:975,4,3,films:+1 character:+1 director:+1 audiences:-1 </endperson504>
124,7:722,4,5,roles:+1 acting:+1 </endperson505>
124,79:722,4,4,character:+1 movie:+1 </endperson506>
124,242:722,4,3,plot:+1 snothing:+1 </endperson507>
687,553:2518,4,5,audiences:+1 plot:-1 </endperson508>
7,384:989,4,5,comedy:+1 character:-1 movie:-1 </endperson509>
36,521:1544,4,5, </endperson510>
473,278:1266,4,1, </endperson511>
473,907:1266,4,5,cast:+1 isnt:-1 </endperson512>
2,55:616,4,4,movie:+1 performances:+1 </endperson513>
2,62:616,4,4, </endperson514>
2,79:616,4,4,movie:+1 </endperson515>
2,531:616,2,1, </endperson516>
2,539:616,4,3, </endperson517>
2,585:616,4,4,characters:+1 character:-1 </endperson518>
2,901:616,4,3,films:+1 plot:+1 </endperson519>
79,126:704,4,5, </endperson520>
5,7:749,4,4,character:+1 acting:+1 bonus:-1 filmchoice:-1 </endperson521>
5,781:749,4,4,movie:+1 comedy:+1 films:-1 </endperson522>
637,237:1856,4,3, </endperson523>
637,244:1856,4,2,scenes:+1 </endperson524>
157,8:1174,4,3,movie:+1 isnt:+1 tfeel:+1 director:+1 plot:-1 characters:-1 </endperson525>
157,185:1174,4,3,performance:+1 films:-1 character:-1 watch:-1 performances:-1 </endperson526>
157,195:1174,4,4,isnt:+1 screenplay:+1 isnt:-1 </endperson527>
7,130:1043,4,5,star:+1 films:-1 </endperson528>
447,934:502,3,5, </endperson529>
447,986:502,3,4, </endperson530>
416,9:1296,4,3, </endperson531>
416,202:1296,4,4,isnt:+1 character:-1 acting:-1 </endperson532>
416,260:1296,4,3,twists:-1 </endperson533>
416,367:1296,4,5,performance:+1 character:-1 scenes:-1 </endperson534>
416,411:1296,4,4,films:-1 </endperson535>
416,512:1296,4,5,humour:+1 </endperson536>
416,516:1296,4,5,movies:+1 movie:+1 </endperson537>
416,585:1296,4,3,stunt:+1 isnt:+1 scenes:+1 films:-1 </endperson538>
416,901:1296,4,3, </endperson539>
384,79:1854,4,4,performances:-1 </endperson540>
2,6:539,4,5,character:-1 </endperson541>
2,600:539,4,4,adventure:-1 </endperson542>
109,497:1277,4,5, </endperson543>
9,2:493,4,4,movie:+1 scenes:-1 budget:-1 </endperson544>
9,129:493,3,4,scenes:-1 </endperson545>
9,393:493,3,3,cast:+1 movie:-1 </endperson546>
585,87:980,3,1,movie:-1 humour:-1 </endperson547>
585,79:1288,4,4,films:+1 scenes:-1 </endperson548>
0,128:248,3,4,cast:+1 acting:+1 </endperson549>
0,195:248,4,5,novels:-1 </endperson550>
0,222:248,4,5,films:+1 isnt:+1 </endperson551>
0,539:248,4,4,character:+1 character:-1 isnt:-1 guys:-1 </endperson552>
0,585:248,4,3,cast:+1 movie:+1 performances:+1 </endperson553>
187,715:2124,4,1,isnt:-1 </endperson554>
557,413:2704,4,5,movie:+1 character:-1 </endperson555>
557,997:2704,3,4,performance:+1 </endperson556>
260,9:1296,4,3, </endperson557>
260,186:1296,3,4, </endperson558>
260,958:1296,4,5,lightsaber:+1 </endperson559>
757,677:70,4,5,movie:+1 watch:+1 </endperson560>
757,984:70,4,2,movie:+1 </endperson561>
422,905:1689,4,4,films:+1 acting:+1 </endperson562>
615,5:752,4,4,moments:-1 </endperson563>
615,613:752,3,5, </endperson564>
7,81:927,4,5,movie:-1 scene:-1 </endperson565>
1,398:406,3,4, </endperson566>
413,382:452,4,1,rating:+1 script:-1 acting:-1 </endperson567>
413,724:452,5,3,plot:-1 comedy:-1 budget:-1 </endperson568>
413,994:452,4,4,character:-1 </endperson569>
105,130:1759,4,5,performance:+1 scenes:+1 </endperson570>
105,615:1759,4,4,movie:-1 </endperson571>
126,9:263,4,4,actress:+1 character:+1 </endperson572>
126,79:263,4,3, </endperson573>
126,501:263,4,5,movies:+1 movie:-1 </endperson574>
126,523:263,3,4, </endperson575>
588,486:470,4,4, </endperson576>
0,7:151,4,5,bonus:-1 </endperson577>
0,139:151,4,5,movie:+1 character:-1 </endperson578>
0,148:151,3,5,watch:-1 </endperson579>
0,168:151,3,5, </endperson580>
0,242:151,4,3,scenery:+1 actors:-1 </endperson581>
0,592:151,4,5,cinematography:+1 </endperson582>
185,11:1335,4,4,films:-1 </endperson583>
185,612:1335,4,5, </endperson584>
396,583:1557,4,4,isnt:-1 </endperson585>
288,521:1489,4,4, </endperson586>
288,786:1489,4,5,actors:+1 performance:+1 </endperson587>
425,309:1376,4,3, </endperson588>
223,226:317,4,3,character:+1 casting:+1 films:-1 mans:-1 </endperson589>
184,589:2482,5,5,movie:-1 </endperson590>
173,0:174,4,4, </endperson591>
173,5:174,4,5,character:+1 character:-1 credits:-1 </endperson592>
198,48:1631,4,4,actors:+1 acting:+1 </endperson593>
501,126:2173,4,5,films:-1 scenes:-1 </endperson594>
242,81:1202,4,5,actor:+1 character:+1 </endperson595>
849,556:682,4,5, </endperson596>
7,129:299,3,5, </endperson597>
7,4:701,4,3, </endperson598>
7,128:701,4,4, </endperson599>
7,133:701,5,4, </endperson600>
7,138:701,4,5,wi:+1 movie:-1 </endperson601>
7,242:701,4,4,character:+1 </endperson602>
7,585:701,4,3,character:+1 strings:+1 vocals:+1 vocals:-1 </endperson603>
7,588:701,3,2, </endperson604>
7,654:701,4,5,character:+1 </endperson605>
778,325:1507,4,2,script:-1 </endperson606>
473,321:833,4,4,films:+1 movie:+1 script:+1 humour:-1 </endperson607>
473,447:833,4,3,isnt:+1 </endperson608>
473,678:833,4,4,movies:+1 character:+1 films:-1 </endperson609>
473,852:833,4,1,cast:+1 </endperson610>
473,971:833,4,2,movie:+1 character:-1 movie:-1 scene:-1 </endperson611>
473,1010:833,4,3,ending:+1 acting:+1 </endperson612>
475,910:2969,2,3, </endperson613>
1,38:374,3,5,wi:+1 character:+1 </endperson614>
1,278:374,4,4,soundtrack:+1 movie:+1 arent:-1 plot:-1 </endperson615>
1,515:374,4,5, </endperson616>
1,585:374,4,5,character:-1 </endperson617>
1,813:374,3,5, </endperson618>
188,493:2526,5,5, </endperson619>
729,514:477,5,5,humour:+1 character:-1 performances:-1 </endperson620>
729,585:477,4,5,character:-1 humour:-1 turns:-1 </endperson621>
626,640:2863,4,4,character:+1 character:-1 plot:-1 </endperson622>
328,321:2806,4,4,movies:+1 movie:+1 </endperson623>
328,322:2806,4,3,soundtrack:+1 animation:+1 character:-1 </endperson624>
328,480:2806,3,4, </endperson625>
408,5:368,4,5,scenes:+1 character:-1 </endperson626>
408,250:368,4,5, </endperson627>
408,833:368,3,3,humour:+1 </endperson628>
48,254:1117,4,5,actor:+1 scenes:+1 scenes:-1 tlook:-1 acting:-1 </endperson629>
48,493:1117,4,5,movie:-1 isnt:-1 </endperson630>
48,500:1117,3,4, </endperson631>
7,9:722,4,4,cast:+1 films:-1 character:-1 roles:-1 </endperson632>
7,11:722,4,4,character:+1 movie:+1 character:-1 </endperson633>
7,124:722,4,3,watch:-1 tanything:-1 </endperson634>
7,138:722,4,3, </endperson635>
7,488:722,4,5,films:-1 character:-1 </endperson636>
7,585:722,4,3,movie:+1 </endperson637>
266,276:882,4,3,specialeffects:+1 storyline:-1 </endperson638>
266,321:882,4,5,character:+1 </endperson639>
481,834:1597,3,5,films:+1 </endperson640>
679,253:348,3,1,actor:+1 </endperson641>
321,328:2806,4,4,character:+1 </endperson642>
321,672:2806,4,4, </endperson643>
299,328:1469,4,2,character:+1 movie:+1 movies:-1 budget:-1 </endperson644>
299,756:1469,4,4,specialeffects:+1 movies:-1 isnt:-1 </endperson645>
242,2:459,5,5,turns:-1 </endperson646>
79,8:1166,4,4,movie:+1 scenes:-1 specialeffects:-1 </endperson647>
79,77:1166,3,4,character:+1 </endperson648>
79,235:1166,4,4,script:+1 </endperson649>
79,239:1166,4,4,actors:+1 character:+1 performances:+1 character:-1 </endperson650>
79,244:1166,4,5,scenes:+1 </endperson651>
79,358:1166,4,3,character:+1 comedy:+1 films:-1 character:-1 crude:-1 </endperson652>
79,377:1166,3,5, </endperson653>
7,8:457,4,5,movie:+1 plot:+1 </endperson654>
7,81:457,4,4, </endperson655>
7,114:457,5,1, </endperson656>
7,126:457,4,3,specialeffects:+1 plots:+1 plot:-1 </endperson657>
7,140:457,4,1,movie:+1 movie:-1 plot:-1 </endperson658>
7,243:457,4,4,score:+1 charm:+1 </endperson659>
126,7:885,4,2,moments:+1 performances:+1 </endperson660>
126,157:885,4,3,isnt:+1 actress:-1 </endperson661>
126,242:885,4,2,scenes:+1 </endperson662>
140,346:1856,4,1,plot:+1 character:-1 </endperson663>
0,183:313,4,4, </endperson664>
352,44:1309,4,5,script:+1 </endperson665>
352,697:1309,4,4,scares:+1 performance:+1 movie:+1 moments:-1 </endperson666>
2,7:466,4,3,comedy:+1 bonus:-1 blooperreel:-1 </endperson667>
2,71:466,4,2,movie:+1 fans:+1 comedy:-1 </endperson668>
2,644:466,4,3, </endperson669>
904,294:2805,4,5,scenes:+1 </endperson670>
904,301:2805,4,5,comedy:+1 scenes:+1 character:-1 tsound:-1 </endperson671>
626,105:2065,4,4, </endperson672>
626,126:2065,4,5,movie:+1 character:-1 </endperson673>
626,615:2065,4,5, </endperson674>
577,189:175,4,5,movie:+1 isnt:+1 specialeffects:+1 isnt:-1 </endperson675>
496,120:1846,4,5,arent:+1 screen:-1 </endperson676>
248,327:739,4,5, </endperson677>
377,388:1115,4,5, </endperson678>
140,549:491,4,4, </endperson679>
140,71:1751,4,1,character:+1 movie:-1 </endperson680>
521,208:2534,2,5, </endperson681>
521,1016:2534,2,3, </endperson682>
557,826:1380,3,5, </endperson683>
2,647:634,4,3, </endperson684>
79,5:726,4,5,performance:+1 </endperson685>
79,7:726,4,5,storyline:+1 </endperson686>
79,142:726,4,4, </endperson687>
79,158:726,3,4, </endperson688>
79,497:726,5,4, </endperson689>
79,523:726,3,5, </endperson690>
79,780:726,4,5,cast:+1 comedy:-1 moving:-1 </endperson691>
5,81:735,4,3, </endperson692>
5,523:735,4,2, </endperson693>
263,106:1519,4,5,character:+1 scenes:+1 animation:-1 </endperson694>
263,210:1519,4,5, </endperson695>
263,309:1519,4,4,character:+1 viewers:+1 credits:-1 </endperson696>
263,754:1519,4,5,character:+1 script:+1 character:-1 plot:-1 humour:-1 </endperson697>
263,901:1519,4,4,movie:+1 character:-1 </endperson698>
7,22:1025,4,3,acting:+1 watch:-1 </endperson699>
7,71:1025,4,4,movie:+1 tension:-1 </endperson700>
7,572:1025,4,2,films:-1 </endperson701>
10,412:1319,4,1,franchises:+1 films:+1 wi:+1 budget:-1 </endperson702>
10,735:1319,3,3,movie:+1 films:-1 </endperson703>
10,878:1319,3,4, </endperson704>
10,901:1319,4,2, </endperson705>
984,677:70,4,5,movie:+1 watch:+1 </endperson706>
984,793:70,2,3, </endperson707>
984,986:70,2,2, </endperson708>
323,1019:42,2,5, </endperson709>
139,342:2275,4,5,wi:+1 humour:-1 </endperson710>
0,378:71,4,5,character:-1 performance:-1 </endperson711>
0,600:71,4,4,cast:+1 </endperson712>
79,7:839,4,4,character:+1 scenes:+1 acting:+1 </endperson713>
79,88:839,4,3, </endperson714>
79,224:839,3,2, </endperson715>
79,235:839,5,4, </endperson716>
79,237:839,5,2, </endperson717>
79,244:839,4,3,character:-1 isnt:-1 </endperson718>
301,322:1459,4,3,actors:+1 </endperson719>
301,441:1459,4,3,plot:-1 humour:-1 </endperson720>
301,746:1459,4,3,movie:+1 acting:-1 </endperson721>
301,786:1459,4,2,specialeffects:+1 </endperson722>
301,840:1459,3,2,budget:-1 </endperson723>
301,852:1459,4,4, </endperson724>
7,11:892,4,4,scenes:+1 movie:-1 </endperson725>
7,79:892,4,4,movies:+1 films:-1 </endperson726>
7,87:892,4,4,movie:+1 movie:-1 </endperson727>
7,125:892,4,5,films:+1 reviews:-1 </endperson728>
7,169:892,5,5,watch:+1 scenes:+1 films:-1 </endperson729>
7,240:892,4,4,wasnt:-1 </endperson730>
7,361:892,5,1, </endperson731>
7,369:892,4,4,chemistry:+1 character:-1 </endperson732>
7,384:892,4,4,movie:+1 isnt:+1 character:-1 movie:-1 </endperson733>
7,488:892,5,4,actors:+1 films:+1 director:+1 character:-1 </endperson734>
139,79:562,4,4,movies:+1 scenes:+1 video:+1 </endperson735>
523,126:1913,4,4,actors:+1 performance:+1 star:+1 character:-1 moments:-1 scenes:-1 </endperson736>
124,116:454,4,2,ending:+1 character:+1 budget:+1 character:-1 </endperson737>
124,242:454,4,2, </endperson738>
382,6:780,4,4,cast:+1 character:+1 </endperson739>
382,7:780,4,5,soundtrack:+1 chickflick:+1 bonus:-1 </endperson740>
382,232:780,4,5,movies:+1 films:+1 movie:+1 movie:-1 </endperson741>
382,396:780,4,5, </endperson742>
778,288:1432,4,5,movie:+1 </endperson743>
778,322:1432,4,3,scenery:+1 plot:-1 </endperson744>
332,292:425,4,5, </endperson745>
332,903:425,3,5, </endperson746>
7,377:909,3,4,cast:+1 </endperson747>
139,488:387,4,5,star:+1 director:+1 humour:+1 </endperson748>
488,9:393,4,3,isnt:+1 snothing:+1 character:-1 isnt:-1 moving:-1 </endperson749>
488,109:393,4,4,character:+1 watch:+1 isnt:+1 awards:+1 scenes:+1 storyline:-1 dino:-1 </endperson750>
488,149:393,4,2,movie:+1 </endperson751>
488,608:393,4,3,cast:+1 movie:+1 specialeffects:+1 </endperson752>
488,614:393,4,4,movies:+1 isnt:+1 isnt:-1 </endperson753>
122,120:2085,5,3, </endperson754>
330,793:1614,3,5, </endperson755>
222,278:1342,4,5,films:+1 mans:+1 movie:-1 gangleader:-1 </endperson756>
700,124:96,4,4, </endperson757>
465,1038:1407,2,4,specialeffects:+1 scenes:+1 </endperson758>
890,821:748,4,5,movie:-1 scenes:-1 </endperson759>
335,480:1457,3,1, </endperson760>
861,919:2602,2,5, </endperson761>
485,2:484,4,4,movie:-1 </endperson762>
485,69:484,4,4,storyline:+1 </endperson763>
485,87:484,4,4,movie:-1 </endperson764>
485,166:484,4,3,isnt:+1 </endperson765>
485,382:484,4,5, </endperson766>
8,7:870,4,4,chemistry:+1 moments:-1 performances:-1 </endperson767>
626,81:1912,4,4,character:-1 </endperson768>
626,539:1912,4,5, </endperson769>
229,126:1331,4,5,actors:+1 </endperson770>
585,8:811,4,2,movies:+1 movie:+1 chickflick:+1 films:-1 movie:-1 scenery:-1 </endperson771>
356,0:279,4,5,character:+1 </endperson772>
356,185:279,4,5,films:+1 soundtrack:+1 character:+1 movie:+1 plot:+1 performances:+1 plot:-1 </endperson773>
706,585:1622,3,4,script:+1 </endperson774>
706,598:1622,2,4,movie:-1 </endperson775>
677,977:1461,4,4, </endperson776>
566,750:422,3,4,movie:+1 </endperson777>
566,969:422,3,5, </endperson778>
411,250:2536,4,2,performance:+1 watch:-1 </endperson779>
411,252:2536,4,4, </endperson780>
411,263:2536,4,3,cheesiness:-1 </endperson781>
554,66:1088,3,5, </endperson782>
6,0:150,4,3,isnt:+1 isnt:-1 </endperson783>
6,108:150,4,4,actors:+1 specialeffects:+1 acting:+1 character:-1 </endperson784>
6,157:150,4,3,movies:+1 movie:+1 scenes:+1 movie:-1 </endperson785>
6,242:150,4,4,character:-1 </endperson786>
585,227:2624,4,4,wi:+1 scenes:-1 </endperson787>
447,857:1373,2,3,specialeffects:+1 </endperson788>
447,1027:1373,2,4, </endperson789>
122,121:820,4,5,disappointment:+1 brothers:+1 </endperson790>
384,0:231,4,4,seventies:+1 performance:+1 isnt:+1 </endperson791>
384,185:231,4,4,actors:+1 performance:+1 isnt:-1 </endperson792>
278,1010:1459,4,3,chemistry:-1 films:-1 </endperson793>
294,7:948,3,4,storyline:+1 </endperson794>
8,345:1203,4,4, </endperson795>
794,756:318,4,5,films:+1 isnt:+1 comedy:+1 character:-1 </endperson796>
794,797:318,4,4,character:+1 moments:-1 scene:-1 </endperson797>
794,907:318,4,5,actors:+1 cast:+1 scenes:+1 </endperson798>
7,0:63,4,4,character:+1 humour:+1 actors:-1 character:-1 </endperson799>
7,5:63,4,5, </endperson800>
7,146:63,4,5,isnt:+1 </endperson801>
7,223:63,4,3, </endperson802>
7,241:63,4,3,pirateradio:-1 </endperson803>
7,242:63,4,4,soundtrack:+1 character:+1 </endperson804>
7,363:63,4,5,acting:+1 character:-1 watch:-1 </endperson805>
7,643:63,4,4, </endperson806>
687,268:1577,5,4, </endperson807>
687,597:1577,4,2,moments:+1 character:-1 moving:-1 </endperson808>
465,418:2736,4,4, </endperson809>
465,753:2736,3,3,movie:-1 </endperson810>
108,8:1148,4,5,movie:+1 </endperson811>
8,595:1147,4,4,comedy:+1 movie:-1 </endperson812>
0,21:311,4,5,character:+1 isnt:+1 script:+1 </endperson813>
0,79:311,4,5,director:+1 stares:-1 </endperson814>
0,241:311,4,5,character:+1 screen:+1 acting:+1 character:-1 </endperson815>
0,242:311,4,5, </endperson816>
0,553:311,4,5, </endperson817>
3,447:684,4,5,performance:+1 </endperson818>
3,461:684,3,5,plot:+1 character:-1 </endperson819>
3,649:684,2,5, </endperson820>
3,756:684,4,5,character:+1 isnt:+1 </endperson821>
387,157:781,4,2,comedy:+1 performances:+1 performance:-1 credits:-1 </endperson822>
523,169:831,4,5, </endperson823>
523,654:831,4,5,cast:+1 </endperson824>
677,473:2810,2,5, </endperson825>
677,807:2810,2,4, </endperson826>
548,311:1518,4,2,horror:+1 isnt:-1 acting:-1 </endperson827>
139,122:2176,4,4,budget:-1 </endperson828>
139,489:2176,4,4,character:+1 character:-1 performance:-1 </endperson829>
2,5:470,4,5,performances:+1 stunts:+1 </endperson830>
2,67:470,4,5, </endperson831>
2,188:470,4,3,character:+1 isnt:+1 plot:+1 performances:+1 movie:-1 </endperson832>
2,336:470,4,4,scenes:-1 </endperson833>
2,394:470,4,5,movie:+1 watch:-1 </endperson834>
2,406:470,4,5,character:+1 films:-1 </endperson835>
2,644:470,4,4,movies:+1 isnt:+1 specialeffects:-1 </endperson836>
440,3:685,4,2,actors:+1 actionsequences:+1 movie:-1 </endperson837>
2,9:588,4,2,isnt:+1 </endperson838>
2,402:588,4,3, </endperson839>
251,219:1439,4,5, </endperson840>
523,654:1444,4,5,acting:+1 reviews:-1 </endperson841>
8,358:1268,3,5,movie:-1 </endperson842>
120,79:1279,4,4,character:-1 movie:-1 tfeel:-1 </endperson843>
120,384:1279,4,4,scenes:+1 movie:-1 </endperson844>
120,1001:1279,4,4,scenes:-1 </endperson845>
17,514:243,4,4,soundtrack:+1 films:-1 character:-1 </endperson846>
17,585:243,4,4,moments:+1 performance:+1 </endperson847>
0,2:85,4,3,movie:-1 plot:-1 </endperson848>
0,4:85,4,5, </endperson849>
0,7:85,4,4,actress:+1 storyline:+1 </endperson850>
0,79:85,4,2,films:+1 wi:+1 studios:-1 movie:-1 script:-1 </endperson851>
0,81:85,4,3,wi:+1 movie:+1 </endperson852>
0,99:85,4,3,plot:+1 specialfeatures:-1 </endperson853>
0,142:85,5,5, </endperson854>
0,235:85,4,3, </endperson855>
0,244:85,4,3,films:+1 </endperson856>
0,359:85,4,4,plot:+1 scenes:+1 oscars:+1 </endperson857>
0,382:85,4,5, </endperson858>
0,559:85,4,3,character:+1 movie:+1 performances:+1 plot:-1 watch:-1 </endperson859>
0,577:85,4,4,tlook:+1 character:-1 </endperson860>
0,587:85,4,4,scenery:+1 </endperson861>
0,588:85,4,3,scenes:-1 </endperson862>
0,630:85,3,5, </endperson863>
384,77:1818,3,3, </endperson864>
384,79:1818,4,3,isnt:+1 movie:-1 screen:-1 </endperson865>
384,585:1818,4,2,fare:+1 arent:+1 strings:+1 isnt:+1 isnt:-1 </endperson866>
2,294:329,4,5,isnt:+1 </endperson867>
2,585:329,4,3,isnt:+1 character:-1 </endperson868>
878,412:2308,4,4,horror:+1 </endperson869>
579,549:491,4,4, </endperson870>
7,647:882,4,4,isnt:-1 </endperson871>
104,267:905,4,3,soundtrack:+1 character:-1 </endperson872>
300,324:1426,4,4, </endperson873>
300,860:1426,4,5, </endperson874>
300,981:1426,4,4,ending:+1 movie:+1 character:-1 scenes:-1 </endperson875>
7,128:837,4,4,character:+1 movie:+1 animation:+1 movie:-1 </endperson876>
7,157:837,4,5,viewers:+1 movie:+1 isnt:+1 movie:-1 </endperson877>
7,392:837,4,5,watch:-1 </endperson878>
7,584:837,4,5, </endperson879>
7,615:837,4,5,films:+1 character:+1 actors:-1 character:-1 </endperson880>
1019,309:2238,4,5, </endperson881>
222,514:2579,4,4, </endperson882>
252,933:2066,3,5, </endperson883>
224,156:328,5,5, </endperson884>
79,157:1104,4,5,movies:+1 mannerisms:+1 </endperson885>
79,237:1104,4,5,films:+1 humour:-1 </endperson886>
79,377:1104,3,5,character:+1 </endperson887>
79,775:1104,3,5, </endperson888>
467,841:1736,3,5,character:-1 </endperson889>
7,122:899,4,5,script:+1 </endperson890>
0,174:216,4,4,character:-1 </endperson891>
0,878:216,4,4, </endperson892>
185,244:1363,4,4,actors:-1 scenes:-1 </endperson893>
185,408:1363,4,5,performance:+1 </endperson894>
185,957:1363,3,4,storyline:-1 scene:-1 </endperson895>
787,834:1595,3,5,soundtrack:-1 </endperson896>
539,267:1968,4,1, </endperson897>
631,600:558,4,4,performance:+1 cringe:+1 score:-1 </endperson898>
173,0:146,4,4,storyline:+1 performances:+1 moments:-1 </endperson899>
157,6:781,4,5,films:+1 plot:+1 </endperson900>
157,7:781,4,3, </endperson901>
157,128:781,4,3,movie:+1 movie:-1 </endperson902>
157,392:781,4,2,acting:-1 </endperson903>
157,394:781,4,5,movie:+1 </endperson904>
157,539:781,4,2,trailer:-1 isnt:-1 characters:-1 </endperson905>
615,183:2475,4,1, </endperson906>
625,984:721,3,5, </endperson907>
79,96:1398,3,3,nudity:+1 </endperson908>
79,158:1398,4,4,character:+1 character:-1 </endperson909>
79,574:1398,4,4,character:+1 watch:-1 </endperson910>
352,44:1333,4,4,horror:+1 isnt:-1 budget:-1 </endperson911>
709,248:1259,5,5,moments:-1 </endperson912>
124,7:951,4,3,chemistry:+1 character:+1 </endperson913>
124,239:951,4,3,scenes:+1 actors:-1 </endperson914>
124,585:951,4,3,character:+1 loveinterest:+1 moments:-1 plot:-1 </endperson915>
358,79:1279,4,4,character:-1 movie:-1 tfeel:-1 </endperson916>
1,169:338,4,5,films:-1 </endperson917>
751,454:2022,4,4,acting:+1 </endperson918>
751,481:2022,4,5,score:-1 </endperson919>
751,825:2022,4,4, </endperson920>
81,116:1910,4,5,watch:-1 </endperson921>
81,120:1910,4,4,character:+1 </endperson922>
81,125:1910,4,5, </endperson923>
81,133:1910,4,2,arent:+1 fairytale:+1 </endperson924>
81,139:1910,4,5,movie:+1 </endperson925>
81,237:1910,4,3,humour:-1 </endperson926>
